"CycID","filter_type","ar_method","period_number","period","amplitude","phase","mean","R_square","R2_adjust","coef_var","pvalue","fdr_BH"
"AT1G01540.2","0","burg","1","23.0751445086705","1.14555998226056","21.3397777316361","-2.00658717072755e-16","0.850345565106851","0.817089024019485","-4983586133651101","0.000194045314731106","0.00127806436635487"
"AT1G01550.1","0","mle","1","23.2093023255814","0.994665494187756","13.8869707126552","2.75224721485445e-16","0.515258553761666","0.407538232375369","3633394538843717","0.0384410900424866","0.0534872777344862"
"AT1G01610.1","0","yule-walker","1","21.1216931216931","1.14385276751731","0.698358921434583","-2.86807614694832e-15","0.710875472200207","0.646625577133586","-348665777602877","0.00375735486551099","0.00788710322468126"
"AT1G01620.1","0","burg","1","21.3475935828877","1.2681406316808","8.70534020129985","-2.16247229089707e-16","0.799139912548366","0.754504337559114","-4624336710391622","0.000729493478052401","0.00266199513417418"
"AT1G01620.2","1","burg","1","21.8142076502732","0.869116681620138","5.66894824948058","3.86969825396285e-17","0.513466858650375","0.405348382794902","25841808181708452","0.0390846231339047","0.0542456291311178"
"AT1G01630.1","0","mle","1","21.9340659340659","1.10520998684938","21.4435191619229","9.02643483684703e-16","0.654445336412602","0.577655411170958","1107857108675815","0.00838157071553847","0.0145970608063986"
"AT1G01650.1","0","burg","1","21.9340659340659","1.14309450373463","15.1291740434993","-3.52148865623292e-16","0.641544066972278","0.561887192966118","-2839708139425732","0.0098846427744963","0.0166821379223986"
"AT1G01710.1","1","burg","1","22.9425287356322","0.702405569893029","18.6688620508727","3.95516952522712e-16","0.294358075847351","0.137548759368984","2528336632909752","0.208271425677148","0.243179600820935"
"AT1G01720.1","1","default","1","24","1.14862690234784","17.3625664252617","3.92047505570758e-16","0.659681641326824","0.584055339399452","2550711293377980","0.0078249973833262","0.0138192226238217"
"AT1G01730.1","1","burg","1","23.0751445086705","1.21213570489262","12.6368763090696","1.2952150203055e-16","0.805477772552422","0.762250610897405","7720725781609104","0.000631482839124287","0.00244066428864748"
"AT1G01770.1","1","mle","1","22.6818181818182","0.68001089854378","11.6877049750561","7.40397146081299e-17","0.257971831489932","0.0930766829321396","13506264918668330","0.26115104276696","0.2980606650767"
"AT1G01790.1","1","burg","1","21.8142076502732","1.23975440304599","18.9782233895403","-2.40516699438753e-16","0.871209709390439","0.842589644810537","-4157715461477333","9.87356647027537e-05","0.000902592274009995"
"AT1G01800.1","0","burg","1","23.0751445086705","1.17226241531811","14.7942296600235","4.93095148046407e-16","0.733950266208505","0.674828103143728","2028006164655844","0.00258423931441598","0.00601290612312"
"AT1G01820.1","0","burg","1","22.9425287356322","1.25115872998873","13.0432283376053","2.54324465856261e-17","0.861199192883146","0.8303545690794","39319850594522784","0.00013828146177608","0.00107249283969054"
"AT1G01860.1","0","burg","1","22.8114285714286","0.845404530149438","20.7512067608222","-1.03389519168218e-15","0.405046594221642","0.272834726270895","-967216027354737","0.0966436440982928","0.121807420042389"
"AT1G01910.1","0","yule-walker","1","23.6213017751479","0.526269887578391","15.4580831578727","-6.59194920871187e-17","0.137232754899698","-0.0544932995670362","-15170019797458512","0.514661189619747","0.548377591151088"
"AT1G01910.2","0","mle","1","25.1069182389937","0.825735677608005","9.53350785850433","-3.33066907387547e-16","0.340878161846826","0.194406642257232","-3002399751580331","0.153230653769952","0.184307385874873"
"AT1G01910.4","0","default","1","24","0.306203853620764","14.2559194540385","8.55774327269965e-17","0.0492214907116939","-0.162062622463485","11685323666931378","0.796814273504539","0.813342771542633"
"AT1G01940.1","0","burg","1","23.0751445086705","1.19393536094956","15.9841210892763","7.95097404437719e-16","0.729931305768448","0.669916040383658","1257707539250723","0.00276461144061857","0.00630548441716676"
"AT1G01950.1","1","burg","1","22.3016759776536","1.04939878672137","18.9043862127993","7.956688693328e-16","0.704257746417368","0.638537245621228","1256804229174557","0.00416016159659005","0.00847339835916104"
"AT1G01960.1","0","burg","1","21.2340425531915","1.0892972098934","13.4700610290964","5.24753851482984e-16","0.629649256104623","0.547349090794539","1905655379515450","0.0114487875372064","0.0187500041184329"
"AT1G01970.1","0","burg","1","25.1069182389937","0.967490692157614","15.5152860658635","-2.63677968348475e-16","0.768601137935765","0.717179168588157","-3792504949364628","0.00137919440009826","0.00394501718168164"
"AT1G02080.2","1","mle","1","23.3450292397661","0.310364863703059","17.6784713510558","-1.4341284236552e-16","0.0505681104752643","-0.160416753863566","-6972876232738443","0.791748348601347","0.808671427594593"
"AT1G02080.3","1","default","1","24","0.343245799767899","22.0572878819076","1.79837517851981e-16","0.059411011501069","-0.149608763720916","5560574967583075","0.75910089879322","0.779041781473624"
"AT1G02090.1","0","default","1","24","0.970013284306505","15.2543545139432","5.20977213915493e-16","0.619177685749674","0.534550504805158","1919469745105222","0.0129792843057424","0.0208288153915633"
"AT1G02090.2","0","yule-walker","1","21.695652173913","0.97034891411987","18.3128963266103","8.0944727194147e-17","0.463590486933421","0.344388372918625","12354109213333776","0.0606364993817462","0.0801921865108089"
"AT1G02100.3","0","mle","1","24.1939393939394","1.32464826441727","12.0439114158349","3.4234135347135e-16","0.90628571827882","0.88546032234078","2921061069192999","2.36116324330293e-05","0.000450569170718731"
"AT1G02120.1","1","mle","1","20.3673469387755","1.18079302054608","16.302604955366","-1.31606219520332e-15","0.763375465194797","0.710792235238085","-759842508693527","0.00152499696459185","0.00418984673284394"
"AT1G02120.2","1","yule-walker","1","22.3016759776536","0.9638034677472","18.2157422012823","9.71738784635394e-17","0.452755571381565","0.331145698355246","10290831402548272","0.0663462024515129","0.0869971068317604"
"AT1G02130.1","0","mle","1","23.6213017751479","1.3046408183279","11.9240855671948","-8.4964406748637e-16","0.862996243692332","0.832550964512851","-1176963434769163","0.000130405568193104","0.00104347290626204"
"AT1G02140.1","0","burg","1","23.3450292397661","1.12607909878853","19.6788056300775","-6.15257627831212e-16","0.644926887278986","0.56602175111876","-1625335395718715","0.00947174599854128","0.0161338960807587"
"AT1G02145.3","1","mle","1","21.1216931216931","1.18803261692893","17.2915253672099","1.06049880248954e-15","0.665036765354183","0.590600490988446","942952502777450","0.0072859659607637","0.0130769688608213"
"AT1G02150.1","0","yule-walker","1","27.7222222222222","0.866371783217549","2.90343226563937","1.13391510084849e-15","0.401861383997199","0.268941691552132","881900240372243","0.0989938663817633","0.124458042056829"
"AT1G02160.1","1","burg","1","24.3414634146341","1.26414600440647","11.1762984740721","-1.13450915328883e-15","0.79001097215378","0.743346743743509","-881438459179547","0.000891014380481003","0.00299733392738372"
"AT1G02170.1","1","mle","1","21.1216931216931","1.16100871451214","15.3695630724494","-5.78236641149884e-16","0.645593352603243","0.566836319848408","-1729395767814707","0.00939200609923474","0.0160237767086973"
"AT1G02205.1","0","default","1","24","0.692248625538059","17.2314706383704","-3.00640227412126e-17","0.240142430801469","0.0712851932017959","-33262348442451480","0.290599506817795","0.327948931086267"
"AT1G02205.2","0","default","1","24","0.54595760512238","4.58859213423418","-3.07598885418136e-16","0.174972651635753","-0.00836675911185703","-3250987072468240","0.420830833595226","0.456861411912804"
"AT1G02205.3","0","default","1","24","0.645331143769038","20.59296458347","1.26851654180804e-17","0.285852370376874","0.12715289712729","78832239631237408","0.219809265808225","0.255233893945809"
"AT1G02205.4","0","default","1","24","0.103838394384644","9.84975432758412","3.24393290007663e-16","0.00779947733296071","-0.212689527704159","3082677819804404","0.96537829827231","0.967637569664644"
"AT1G02270.1","0","mle","1","22.9425287356322","1.33882904391984","11.4513574770623","-1.41651013835231e-16","0.94312690443686","0.930488438756163","-7059603549066034","2.49505947613748e-06","0.00013992495339193"
"AT1G02280.1","0","burg","1","22.9425287356322","1.04427236485578","6.0769480017774","1.68383204243987e-15","0.561250712723063","0.463750871105966","593883460342636","0.0245456144322873","0.035966229763681"
"AT1G02280.2","1","mle","2","20.5773195876289,27.5310344827586","1.1725565352685,0.566118801634397","16.9523475152287,26.8209913446842","-1.12410081243297e-15","0.513942344644611","0.236195113012959","-889599926394172","0.224067487066581","0.25965692157911"
"AT1G02300.1","0","mle","1","23.0751445086705","1.05754430374073","11.0946372046337","-2.67147415300428e-16","0.611323448705073","0.524950881750645","-3743251638333919","0.014228120437376","0.0224896097235943"
"AT1G02305.1","0","mle","1","23.2093023255814","1.31494820294078","12.6025916070911","8.46545056276682e-16","0.912472037566306","0.893021379247708","1181272033408655","1.73644360768055e-05","0.000382480645318436"
"AT1G02330.1","1","mle","1","27.5310344827586","0.532869406460354","22.3974141058047","-6.36060757015777e-16","0.165510294155366","-0.0199318626989975","-1572176854129040","0.442990513880994","0.478760962852319"
"AT1G02335.1","0","burg","1","21.5783783783784","0.886509584393792","12.6840301088682","6.01641855548414e-17","0.504054346685327","0.393844201504289","16621184027970764","0.0426042963776246","0.0585836341721846"
"AT1G02340.1","1","burg","1","25.2658227848101","1.03644920054249","6.44823328703019","-1.29535054557706e-16","0.659960687856298","0.584396396268809","-7719918005318917","0.00779616604775668","0.013787255570616"
"AT1G02410.1","1","mle","1","21.9340659340659","1.12021186377894","16.6203881939642","-7.62844648560801e-16","0.812485495312228","0.770815605381613","-1310882893242577","0.000535373538427586","0.00223299325002825"
"AT1G02475.1","1","mle","1","22.1777777777778","1.16761965231446","14.774922275083","-3.89445420356793e-16","0.771516851575737","0.720742818592567","-2567753907810349","0.00130269811760098","0.00381667115073163"
"AT1G02500.1","0","burg","1","22.9425287356322","1.19919282738388","13.3777389282763","-1.71168417981149e-16","0.738589550727175","0.680498339777658","-5842199231578639","0.00238755423540438","0.00571037790655972"
"AT1G02500.2","1","mle","1","20.9005235602094","1.14764843095033","17.355834184375","-1.90819582357449e-16","0.643580782541858","0.564376511995604","-5240552293667486","0.00963440736950227","0.0163528969354065"
"AT1G02560.1","0","mle","1","23.7619047619048","1.231596777336","13.0109800517849","9.5639958264925e-16","0.877210465918317","0.849923902789054","1045588076512932","7.9657391662824e-05","0.000803102072527373"
"AT1G02610.1","1","burg","1","23.4823529411765","1.16269798039423","7.46305551694939","-1.48011666580479e-16","0.685236122077843","0.615288593650697","-6756224175452161","0.0055072145049665","0.0104918333666281"
"AT1G02640.1","0","burg","1","23.9041916167665","1.22696057129888","5.74513389254231","2.13858878522766e-17","0.759709328921728","0.706311402015445","46759807537920280","0.00163424097911657","0.00437664721688375"
"AT1G02680.1","0","yule-walker","1","22.6818181818182","0.833700993394066","14.7361342333599","7.99373226755458e-17","0.368379076616082","0.228018871419655","12509801010710064","0.126489445000015","0.155064554434451"
"AT1G02705.1","0","burg","1","22.5536723163842","1.13293738712178","19.7619755779394","-2.31115763101493e-17","0.726778286083947","0.666062349658158","-43268359828873072","0.00291285221467152","0.0065393560494004"
"AT1G02710.1","0","mle","1","21.9340659340659","1.2841752496146","19.7217056806651","1.70870262383715e-16","0.84611828254834","0.811922345336859","5852393424400238","0.000219958936609199","0.00137269570585471"
"AT1G02730.1","1","mle","1","20.2639593908629","0.838963685074407","10.9234484742142","-4.84346991767165e-16","0.365781257361063","0.224843758996855","-2064635513377400","0.128847449228776","0.157636187447405"
"AT1G02780.1","1","yule-walker","1","23.2093023255814","1.13310129850496","22.7251583908994","9.57567358739198e-16","0.695965742777158","0.628402574505415","1044312957071419","0.00471141481545878","0.00933404161829113"
"AT1G02820.1","0","yule-walker","1","23.7619047619048","1.22973531656733","23.0699914282693","1.84946820589819e-17","0.774734232101711","0.724675172568757","54069596698708992","0.00122216094059557","0.00365952074496302"
"AT1G02840.1","1","yule-walker","1","21.2340425531915","0.546691044267197","15.4816110071","-1.88217497143484e-16","0.162961205836925","-0.0230474150882027","-5313002325377175","0.449112497103217","0.484336185442656"
"AT1G02840.2","1","mle","1","26.0915032679739","0.447877560007992","15.2503452130702","-2.63677968348475e-16","0.144362794994407","-0.0457788061179474","-3792504949364628","0.49579651733697","0.529937233245653"
"AT1G02840.5","1","yule-walker","1","25.4267515923567","0.800108876708703","22.3829381064261","4.39447469299109e-16","0.300230433761598","0.14472608570862","2275584842017493","0.200584665108393","0.234939842734068"
"AT1G02850.1","0","burg","1","22.0552486187845","1.19370994118512","17.0686197141195","-2.2147850457195e-16","0.711437327208923","0.647312288810905","-4515110854358958","0.00372460896082694","0.00783577905206911"
"AT1G02870.1","0","mle","1","23.0751445086705","1.15998208493332","22.1013219477515","6.71898156325475e-16","0.709323246432789","0.644728412306742","1488320797706712","0.00384898620910756","0.00802554571260725"
"AT1G02880.3","0","default","1","24","0.978229252302608","17.5891645439362","-5.92115558334961e-16","0.523219918350691","0.417268789095289","-1688859523995649","0.0356805439462624","0.0501044092525293"
"AT1G02880.4","0","yule-walker","1","20.1616161616162","0.993259971966553","17.1049624592904","5.58580959264532e-16","0.541555436214101","0.439678866483901","1790250783551005","0.0299082307466196","0.042857345768762"
"AT1G02890.1","1","yule-walker","1","20.0603015075377","1.10416344980982","17.7987569368763","-6.70775555326047e-16","0.679069365329697","0.607751446514074","-1490811631491140","0.00600966532958624","0.011230732041263"
"AT1G02910.1","0","burg","1","21.695652173913","1.20299770336298","16.4996290833586","5.63484715340503e-16","0.770468838328619","0.719461913512757","1774671029711462","0.00132980342160005","0.00386087039100753"
"AT1G02920.1","1","default","1","24","1.11013035849176","13.7643087351738","-6.01415980095813e-17","0.616430588972531","0.531192942077538","-16627426491738496","0.0134059577248997","0.0213770677234887"
"AT1G02930.1","0","burg","1","26.2631578947368","0.952934410556831","18.3805092105291","-4.62367051474547e-17","0.492446511737161","0.379656847678752","-21627838679483592","0.0472789884437682","0.064268746016661"
"AT1G02930.2","0","mle","1","25.4267515923567","1.25141440365921","21.0986476822892","7.40159976856068e-17","0.736162923936897","0.677532462589541","13510592726826960","0.00248892158403025","0.00586189189363051"
"AT1G03040.1","1","default","1","24","0.533662052032421","17.4413597585934","-3.85207996865996e-17","0.204757288209702","0.0280366855896359","-25960001041927360","0.356655264703877","0.393921822448485"
"AT1G03040.2","0","yule-walker","1","20.3673469387755","0.611477983653443","17.5761148414943","1.4189495932404e-17","0.198829097328062","0.0207911189565205","70474666948269536","0.368776515064255","0.40583665970718"
"AT1G03055.1","0","mle","1","24.7950310559006","1.39431051251446","20.8172634388809","-1.2376167798922e-16","0.951008515023086","0.94012151836155","-8080045586381757","1.27509550817972e-06","0.000102734744124176"
"AT1G03080.1","1","mle","1","22.1777777777778","1.1060361488754","17.481816799573","6.22196521735119e-16","0.638109065920567","0.55768885834736","1607209241882775","0.0103180984119382","0.0172525289236052"
"AT1G03090.2","1","yule-walker","1","20.9005235602094","0.970172253739436","10.3273858950373","-1.04747934140161e-15","0.552478451649811","0.453029218683103","-954672765824595","0.0268326015882929","0.0388947041461262"
"AT1G03110.1","0","yule-walker","1","23.3450292397661","1.21171024309792","21.7790825313798","1.85729253157629e-15","0.758171850723649","0.704432261995571","538418145229548","0.00168182512018356","0.0044709484344374"
"AT1G03130.1","0","burg","1","21.9340659340659","1.26863292419838","5.06745421688876","4.39519749443941e-17","0.791552158316971","0.745230415720743","22752106162809528","0.000861962381034309","0.00293675862656988"
"AT1G03140.1","0","mle","1","23.2093023255814","1.29355521391937","8.341686967774","1.47459626974322e-15","0.866782773878238","0.83717894585118","678151722284049","0.000114953378287486","0.000978161049681007"
"AT1G03150.1","0","yule-walker","1","21.5783783783784","0.404561100498262","5.95697088806314","-3.46365042315124e-16","0.0756234759777135","-0.129793529360573","-2887127388248949","0.701972474627415","0.726198684623697"
"AT1G03160.1","0","default","1","24","0.751006187162445","15.0411498764303","2.20020760869725e-16","0.406660315523686","0.274807052306727","4545025642339739","0.0954696396832388","0.120459455897106"
"AT1G03160.2","0","yule-walker","1","20.2639593908629","0.660012217030572","1.43675812775719","-2.2257767099317e-17","0.230612297724339","0.0596372527741919","-44928136570837152","0.30736441204174","0.344748987473393"
"AT1G03160.3","1","mle","1","21.5783783783784","0.32425781049248","18.7685143267839","7.16838336374999e-17","0.0607444998001855","-0.147978944688662","13950146766102510","0.754270046163748","0.774565208581616"
"AT1G03210.1","1","mle","1","23.4823529411765","1.22740131489374","12.3651286688993","-2.93746508598739e-16","0.820218935342892","0.780267587641312","-3404295781319430","0.000442942921609291","0.002021385929554"
"AT1G03220.1","0","burg","1","23.4823529411765","1.22839833316775","11.4186586816654","3.15145948978172e-16","0.779444565564937","0.730432246801589","3173132966621961","0.00111129646847319","0.00345179488622723"
"AT1G03230.1","0","mle","1","23.7619047619048","1.2918048553272","11.2039740400244","-3.60235206826413e-16","0.843284431437367","0.80845874953456","-2775964095263658","0.000238783680473809","0.00143146422032096"
"AT1G03250.1","0","burg","1","20.9005235602094","1.07381798811231","15.5232732334591","1.13103970633688e-15","0.552735685926628","0.453343616132546","884142258134085","0.0267632664609558","0.0388027097987077"
"AT1G03280.1","1","yule-walker","1","21.695652173913","1.05943659428215","16.8203069314475","5.95574840891548e-16","0.782009647655047","0.733567347133947","1679050106453535","0.00105430855384792","0.0033381772335428"
"AT1G03310.1","1","yule-walker","1","24.0481927710843","0.888338555699403","14.9663209385528","-3.50414142147315e-16","0.714954111054452","0.651610580177663","-2853766100511998","0.00352465422319981","0.00752151715022746"
"AT1G03310.2","0","default","1","24","1.00872881796257","14.4261620629646","-4.81107937776865e-16","0.587075745846689","0.495314800479287","-2078535649652480","0.0186817161254644","0.0284107529293622"
"AT1G03330.1","0","default","1","24","1.21460130941325","15.9343601600813","9.32130959333151e-16","0.741563228101694","0.684132834346515","1072810628149721","0.00226774586944023","0.00551044615133575"
"AT1G03350.1","0","burg","1","22.0552486187845","1.11415273932292","14.6519320096827","-1.40397066260116e-15","0.647597004041764","0.569285227162156","-712265595455737","0.0091554177126385","0.0157049856745666"
"AT1G03360.1","0","yule-walker","1","23.4823529411765","1.24268179402191","22.0642733772913","-3.74103959616123e-16","0.802160287739027","0.758195907236588","-2673053771005587","0.000681413326242941","0.00255185009613811"
"AT1G03370.1","0","burg","1","21.8142076502732","1.23107799555727","14.0980162670831","-3.00730577593167e-17","0.761765240590944","0.708824182944487","-33252355247786484","0.00157225531619221","0.00427312075127176"
"AT1G03400.1","0","burg","1","20.6839378238342","0.7399624402183","14.0019737362567","3.97825399648296e-16","0.275626070355784","0.114654085990402","2513665544945262","0.234332568123378","0.270090881867711"
"AT1G03430.1","0","burg","1","22.4269662921348","1.29663487470013","13.5673259763883","-4.85722573273506e-17","0.846090952957083","0.811888942503102","-20587884010836552","0.00022013478371119","0.00137296511552867"
"AT1G03475.1","0","burg","1","22.6818181818182","1.23247612110575","14.7265158802168","-2.07587164236979e-16","0.783750665409133","0.735695257722274","-4817253531429386","0.00101694276074693","0.00326030664964721"
"AT1G03495.1","0","yule-walker","1","23.9041916167665","1.34835388692082","21.8042471469411","-2.56739074444567e-16","0.930002210244412","0.914447145854282","-3895005083131240","6.35154634642809e-06","0.000226695314660785"
"AT1G03600.1","0","mle","1","21.2340425531915","1.33361008187645","7.60813034322942","-1.87263399231696e-15","0.884417908347181","0.858732999090999","-534007181383440","6.06746769524769e-05","0.000713148839124489"
"AT1G03610.1","0","mle","1","25.5897435897436","1.17145952790908","6.32203674062728","-6.09475216244622e-16","0.744656564633754","0.68791357899681","-1640755806547242","0.00214813285073223","0.00530163788991766"
"AT1G03630.1","1","burg","1","21.8142076502732","0.922749692629165","0.521547457503959","-5.01335084557297e-16","0.455377179723387","0.334349886328584","-1994673883402849","0.0649278850609196","0.0853114490222104"
"AT1G03630.2","1","burg","1","25.7548387096774","0.983363240033318","20.0931119523387","-8.55751739724705e-17","0.46352314265668","0.344306063247053","-11685632100750390","0.0606707640296297","0.0802157020203354"
"AT1G03680.1","0","mle","1","24.1939393939394","1.18954266487293","14.0728416964688","-1.13049111133137e-16","0.795478439509989","0.750029203845542","-8845713070864444","0.000791272258145015","0.00279312344114437"
"AT1G03687.1","1","burg","1","22.0552486187845","1.08980678162877","18.1966103225768","4.46388621957542e-16","0.659718526888434","0.584100421752531","2240200468405115","0.00782118158544887","0.0138167039190545"
"AT1G03740.1","0","burg","1","22.1777777777778","1.26453075394426","12.2688678038985","8.44051391279965e-17","0.858045050400127","0.8264995060446","11847619828972094","0.00015299506740829","0.00112905868507305"
"AT1G03780.2","0","default","1","24","0.516858508753209","0.708460206576855","-7.0196669657574e-16","0.158667257729619","-0.0282955738860211","-1424569007159591","0.459573584635427","0.494280964725082"
"AT1G03860.1","1","mle","1","25.2658227848101","0.651393538281238","24.4558704833021","1.28543009569881e-15","0.207717997461488","0.0316553302307072","777949733203001","0.350718809085945","0.388255055358019"
"AT1G03860.2","1","mle","1","20.0603015075377","0.708410408280243","16.6386588606801","-7.86407975776153e-17","0.247095686647217","0.079783617013265","-12716046006693164","0.278823281019278","0.315861326577873"
"AT1G03870.1","0","mle","1","22.5536723163842","1.09335004145008","4.3883708971044","6.35924102366954e-18","0.640068452665547","0.560083664369001","157251470148392032","0.0100690758044998","0.0169267033875906"
"AT1G03900.1","0","burg","1","23.4823529411765","1.21002236377083","13.405575502272","-8.21104704050215e-16","0.784545205748749","0.736666362581804","-1217871478591414","0.00100023657391424","0.00322822655337546"
"AT1G03910.1","1","mle","1","21.2340425531915","0.842088723667506","16.9588335412703","9.21007157981176e-18","0.431875667477429","0.305625815805747","108576789152428960","0.0785227057982418","0.10118526519399"
"AT1G03930.1","1","burg","1","20.3673469387755","1.10975068508194","18.5197721937951","-2.27817981493517e-16","0.656889170445255","0.580642319433089","-4389469143059977","0.00811810971218563","0.0142131446951877"
"AT1G03940.1","0","mle","1","24.1939393939394","1.36375301436477","21.2143383035504","9.97465998686664e-17","0.921539615712744","0.904103974760021","10025404387885626","1.06151696427359e-05","0.000299865818623794"
"AT1G03950.1","1","mle","1","20.9005235602094","1.21323247039622","15.8870862872634","1.01783996451129e-16","0.824062419461411","0.784965179341724","9824727215148668","0.000401896078901398","0.00191946302879102"
"AT1G03970.1","0","mle","1","22.8114285714286","1.27564920997836","11.5519235569817","-1.48029736616688e-16","0.917280732816524","0.898898673442419","-6755399441055744","1.34657346573253e-05","0.000339254369449477"
"AT1G04040.1","0","mle","1","23.0751445086705","0.64730798875398","22.3689287733238","-2.99528920185329e-16","0.237684359378782","0.0682808836851775","-3338575785541063","0.294853805112743","0.332296014260185"
"AT1G04080.1","1","yule-walker","1","22.0552486187845","1.05748972184141","19.0215463324165","-8.48767670730277e-16","0.56714138390985","0.470950580334261","-1178178710717861","0.0230970917617359","0.0340769034361717"
"AT1G04120.1","0","burg","1","21.9340659340659","1.17091888346291","18.058484484046","9.43689570931383e-16","0.717221313751365","0.654381605696112","1059670500557764","0.00340024355526825","0.00732769595101044"
"AT1G04140.1","0","default","1","24","0.944765319311202","14.4845676948979","-9.24734102949095e-18","0.511070406712276","0.402419385981671","-108139193397418000","0.0399584340478653","0.0553454702754239"
"AT1G04140.2","0","burg","1","20.2639593908629","1.1180914352753","17.283897218776","-1.38777878078145e-16","0.585606128209216","0.493518601144598","-7205759403792794","0.0189827863255619","0.0287777846183531"
"AT1G04170.1","0","burg","1","21.3475935828877","1.27184289066561","21.1182206257033","-3.40005801291454e-16","0.894459390627177","0.871005921877661","-2941126287262365","4.03077158419585e-05","0.000590056383185057"
"AT1G04190.1","1","burg","1","23.2093023255814","1.15754867370803","19.6831070821899","-1.72335629382465e-16","0.67951758920811","0.608299275698801","-5802630620164414","0.00597198756852768","0.0111765761842457"
"AT1G04210.1","0","burg","1","21.1216931216931","1.13529999422457","19.399878752795","8.81239525796218e-16","0.663197470303566","0.588352463704359","1134765260439810","0.00746773763734732","0.013332857501665"
"AT1G04240.1","1","default","1","24","0.861053487651181","0.479347372138929","-5.04804531509251e-16","0.374903415292626","0.235993063135432","-1980964784547847","0.120715230336278","0.148695241117247"
"AT1G04240.2","0","burg","1","20.1616161616162","0.89482506412219","0.342606748133226","-2.61369521222891e-16","0.453766133335853","0.332380829632709","-3826000810351636","0.0657966532282173","0.086335243155691"
"AT1G04250.1","0","burg","1","23.4823529411765","1.17612294700428","0.946048445214025","3.38441243205277e-16","0.857273164979212","0.825556090530148","2954722629338245","0.000156774476488764","0.00114093143242043"
"AT1G04270.1","0","burg","1","21.695652173913","1.09076016967333","2.72042933081115","1.74166236988071e-15","0.80009525427843","0.755671977451415","574164095919745","0.000714009466179721","0.0026262103902361"
"AT1G04270.2","0","default","1","24","0.846042705730127","18.188743916084","4.16333634234434e-17","0.361182242842185","0.219222741251559","24019198012642644","0.133105624860372","0.162366397245289"
"AT1G04280.1","0","mle","1","27.7222222222222","1.17321760744992","5.5609103646572","1.14491749414469e-16","0.772635794764499","0.722110415823276","8734253822779144","0.00127423467574039","0.00376091112564111"
"AT1G04290.1","0","default","1","24","1.16610174222775","17.3371822633256","-7.36674718622432e-16","0.784041289743044","0.736050465241498","-1357451226058065","0.00101080705177203","0.00324874173059804"
"AT1G04295.1","0","burg","1","22.1777777777778","1.13697988278912","17.3817953591841","8.44260326073621e-17","0.717723818805849","0.654995778540483","11844687818633774","0.00337313754269097","0.00728421336016403"
"AT1G04300.1","1","mle","1","21.3475935828877","0.683419915732463","17.1868740877233","1.42247325030098e-15","0.258042435357424","0.0931629765479629","703000917443199","0.261039243215394","0.29796247246499"
"AT1G04340.1","0","burg","1","26.7919463087248","1.0938433610881","14.6579075902895","-3.67761376907083e-16","0.74332510528599","0.686286239793988","-2719154491997281","0.00219900018792407","0.00539440775841195"
"AT1G04350.1","0","mle","1","23.3450292397661","1.2723409039464","19.938354949261","1.11022302462516e-16","0.89676541796403","0.873824399733814","9007199254740992","3.6493323508302e-05","0.000564938143306565"
"AT1G04400.1","0","mle","1","23.6213017751479","1.30740328257143","11.8468559602632","-3.51584176991789e-16","0.928241053046984","0.912294620390758","-2844269069661103","7.10300721928903e-06","0.000245191568608532"
"AT1G04410.1","0","burg","1","26.4370860927152","1.14738887079222","12.4969409399463","-2.60874105769258e-15","0.681512866386441","0.61073794780565","-383326661360747","0.00580648776027237","0.0109447798630464"
"AT1G04420.1","1","mle","1","21.2340425531915","1.128094963501","15.6900485550728","1.45716771982052e-16","0.622756256872252","0.538924313954975","6862628003612184","0.0124393934452307","0.0201159482311072"
"AT1G04430.1","1","mle","1","23.0751445086705","0.765909277924834","17.1784095536559","-1.21430643318376e-17","0.328835923203551","0.179688350582118","-82351536043346208","0.166237563615922","0.198214929096887"
"AT1G04433.1","0","burg","1","27.3424657534247","1.06383983791528","13.9941857086541","-8.30932544992891e-16","0.708892386867971","0.644201806171964","-1203467123806730","0.00387472634167696","0.00806174942785719"
"AT1G04440.1","0","yule-walker","1","21.695652173913","1.09574170659343","12.0388424982016","-1.38318899158459e-15","0.667648858136478","0.593793048833473","-722967003123986","0.00703375583612686","0.0127111036863527"
"AT1G04480.1","0","yule-walker","1","22.5536723163842","1.3039628692533","21.4594167109698","3.17617026429629e-16","0.923125562460854","0.906042354118822","3148445822445734","9.68319729144351e-06","0.000287182020553993"
"AT1G04503.1","1","default","1","24","1.18587211315244","13.6205825976069","-6.80011602582908e-16","0.772393018811159","0.721813689658084","-1470563143631182","0.00128036886264415","0.0037734400772511"
"AT1G04510.1","0","burg","1","22.1777777777778","1.11876547548211","19.6389952768627","-7.35522753814166e-16","0.67560212647973","0.603513710141892","-1359577245998640","0.00630740900863014","0.0116760014459194"
"AT1G04520.1","1","mle","1","23.0751445086705","1.30675339538081","20.5490057876384","2.63677968348475e-16","0.894684194785419","0.871280682515512","3792504949364628","3.99227994110074e-05","0.000587605221924472"
"AT1G04530.1","0","burg","1","23.2093023255814","1.23311808638041","0.847613534794883","-3.98694278986981e-16","0.839955823906366","0.804390451441114","-2508187482752050","0.00026246985891043","0.00151007928425721"
"AT1G04550.2","0","mle","1","22.5536723163842","1.31486538060505","21.3399623685256","5.06539254985228e-16","0.92383544412012","0.906909987257924","1974180658573368","9.28727088900239e-06","0.000282027634126803"
